Term,fdr,es,nes,pval,lead_genes
Regulation of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),0.008976626050752922,-0.5043562430270754,-1.8468150826954022,0.0,ADGRG1;EMILIN1;JCAD;SMOC2;TNXB;ANGPT1;SLC48A1;DCN
Regulation of Receptor Signaling Pathway via STAT (GO:1904892),0.00915219884492079,-0.5776613503604388,-1.8450315384212368,0.0,PTPRT;IL6;TSLP;IL7R;LIF;TGFB1;JAK3;MGAT5;SH2B3;STK4;PPARG
Negative Regulation of Cell Growth (GO:0030308),0.009627637745955635,-0.411361462563953,-1.84160718047238,0.0,CFH;SMAD3;GJA1;VGLL4;TGFB2;SFRP1;INHBA;SFRP2;SOX17;BCL6;ACVRL1;SIPA1;SLIT2;CDKN2A;ST7L;SLC48A1;WFDC1;TGFB1;BRCA1;TP53;PML;PSRC1;MINAR1;SH3BP4;SLIT3;SMAD4;MAG;DDX3X;PPT1;CDKN2C;TCHP;RB1;CDA;ENO1;SPHK2;ADAM15;SEMA6C;DIP2B;IP6K2;CGRRF1;BST2;PTPRS;NPR1
Positive Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001238),0.009600363984635648,-0.504221669845379,-1.8407069227127992,0.0,TLR4;TNFSF10;CAV1;SFRP1;INHBA;HTRA2;FADD;PPP2R1B;TNFRSF12A;PML;RIPK1;G0S2;THBS1
DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005),0.009672965607283111,-0.45579191258632396,-1.839673127273975,0.0,POLE;RAD51;TRAIP;FAM111A;RFWD3;TIMELESS;DDX11;MCM8;TONSL;PRIMPOL;BLM;RTEL1;GEN1;ETAA1;EME1;MMS22L;WRN;EXD2
Spindle Assembly (GO:0051225),0.00964571781684006,-0.40476684524533113,-1.8396034714082588,0.0,FLNA;AURKB;UHRF1;KIFC1;HAUS7;PMEPA1;NEK6;CDCA8;INCENP;PPP2R1B;BIRC5;ARHGEF10;TNKS;MISP;NEK2;KIF11;SPICE1;TPX2;KIF15;HAUS5;HAUS6;HAUS3;CCDC61
Regulation of Dendrite Morphogenesis (GO:0048814),0.009618623103871408,-0.5497673529681757,-1.8395490062359319,0.0,LZTS1;CHRNA3;GSK3B;SDC2;CHRNB2;TNIK;NSMF;RAPGEF2;NEDD4;FBXW8;NEDD4L;SARM1;CAPRIN2
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374),0.009591680182011824,-0.4263964179838637,-1.8394663014005634,0.0,PDGFRB;CD44;EGFR;F2RL1;PDGFC;BMPER;PDGFRA;F2R;SHC1;NRP1;CHI3L1;HTR2A;BMP2;IGF1;NOTCH2;ICAM1;ARRB2;CCN2;TREM2;LGALS9;ANGPT1;MOCOS;PRKD2;NRG1;GPNMB;TGFB1;NRXN1;FGFR2;CSF1R;S100A9;CCL21;ADCYAP1;HLA-DRB1;ACKR3;PDGFB;NECAB2;FERMT2;RAPGEF2;PTK2B;APOE;HTR2B;CCR1;OPRM1;PDE8A;ADRA1A;FGFR3;CD4;RAP1A;IL1B;HTR2C;CCL3
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),0.009564887779268774,-0.459650887859908,-1.8373347114058918,0.0,PDGFRB;MMP2;BMP4;GJA1;CDH13;IL18;IL6;IGFBP5;IGF1;MMP9;LDLRAP1;TGFB1;CCN4;PDGFB;EDN1
Artery Development (GO:0060840),0.009538244637822343,-0.5473506209163768,-1.8372667962482214,0.0,ENG;NRP1;APLNR;SLC2A10;TGFBR2;ACVRL1;TGFBR1;PRKD2;SMAD7;ROBO1;BMPR2;ROBO2;NF1;STRA6;TBX1
Positive Regulation of Secretion by Cell (GO:1903532),0.009511749513828393,-0.44146118721335237,-1.8372037074849126,0.0,ANXA2;TTR;MYH10;TGFB2;BMP6;FRMD4A;BMP2;IGF1;STXBP5;CADPS2;RAB27B;TREM2;GPNMB;TGFB1;MICU3;ADAM9;TGFB3;ARF6;P2RX4;EDN1;RAB27A;SLC12A2;UNC13D;IL1B;ANG;ACHE;CD2AP;ATP13A2;S100A10;GOLPH3L
DNA Recombination (GO:0006310),0.00968097645922963,-0.49686655346690234,-1.8361682184504338,0.0,UHRF1;XRCC2;RAD51;EXO1;RBBP8;RMI2;BRCA1;BRIP1;HDAC10;BLM;RTEL1;MRE11;GEN1;TOPBP1;XRCC5;RAD54B;BARD1;ZGRF1;RMI1
Protein Autophosphorylation (GO:0046777),0.00984926844913141,-0.39780784389858204,-1.8337762698936775,0.0,PDGFRB;EGFR;PDGFRA;NTRK2;FGFR1;MAP3K3;IGF1R;EPHB4;DAPK2;DDR2;PEAK1;PTK2;NEK6;STK24;MOCOS;PRKD2;FGFR2;MYLK2;SIK2;GSK3B;CSF1R;MELK;MAP3K11;SRC;MAPK15;FLT1;RIPK1;DYRK1A;STK10;STK4;TNK1;TNIK;MYO3A;NEK2;PTK2B;PRKX;PRKD1;FER;UHMK1;LMTK2;EIF2AK2;SMG1;INSRR;EIF2AK4;CAMK2D
Negative Regulation of Stress Fiber Assembly (GO:0051497),0.009822135478197163,-0.5673592238523505,-1.831958905110156,0.0,TMEFF2;WASF2;PPFIA1;RHPN2;RHPN1;DLC1;ARHGAP6;ARHGEF18;MYOC;TJP1
Positive Regulation of Protein Localization to Nucleus (GO:1900182),0.009795151589520799,-0.40129350885831966,-1.831301655290343,0.0,ZIC1;SMAD3;BMP4;FLNA;CARD10;PLK1;NGFR;CDK1;WWTR1;CDKN2A;TGFB1;ECT2;PSEN1;UBR5;EDN1;DTX3L;FERMT2;PRKCD;LIMK2;PARP9
Regulation of Mitotic Nuclear Division (GO:0007088),0.009768315557768687,-0.44529520579847515,-1.831005640037412,0.0,PDGFRB;BMP4;PKMYT1;IGF1;EPGN;MKI67;PDGFB;EDN1;NUSAP1;NEK2;PRP4K;KNL1;IL1B;CCNB1;CDC25C;LRP5;BTC;KIF20B;PDZD2;CDK5RAP2;DUSP12;IGF2;FBXO5;EREG;CHEK1
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:0008630),0.009741626170998828,-0.49528525844244614,-1.8292822966481068,0.0,TMEM109;TNFRSF1B;HIC1;HTRA2;CNRIP1;CASP2;IFI16;BRCA1;TP53;BCL3;PML;IKBKE;MCL1;BCL2L1;BCL2;TP73;E2F1;BCL2L2;MSH6;PRKDC;BCL2L11
Response to Type II Interferon (GO:0034341),0.009715082230478395,-0.44150189344247637,-1.828607437644169,0.0,SP100;CCL2;TLR4;GBP1;CXCL16;SHFL;GBP2;IFITM1;UBD;CD47;LGALS9;NUB1;GBP4;TLR2;TRIM21;CASP1;IFITM3;BST2;KYNU;SYNCRIP;CCL3;AQP4;IFITM2
Negative Regulation of Type I Interferon-Mediated Signaling Pathway (GO:0060339),0.009784610100509262,-0.5386927980934627,-1.828220536694394,0.034482758620689655,NLRC5;STAT2;OAS3;SAMHD1;OAS1;TTLL12;USP18;GIGYF2;YTHDF3;METTL3
Negative Regulation of Viral Genome Replication (GO:0045071),0.00985376112571611,-0.4371101688308831,-1.8267499088706936,0.0,SHFL;OAS3;APOBEC3B;TRIM6-TRIM34;IFITM1;MX1;FAM111A;IFI16;IFIH1;HMGA2;RNASEL;APOBEC3G;OAS1;ZNFX1;PLSCR1;IFITM3;SRPK1;EIF2AK2;BST2;TNIP1;OAS2;IFITM2
Regulation of Cell Adhesion (GO:0030155),0.00982712933888985,-0.3707647359381099,-1.8262438707678872,0.0,ADGRG1;TGFBI;ENG;DACT2;CDH13;EPHB2;IL18;FBLN1;EFNA5;PODXL;PPP3CA;ADAM10;RAC2;ACVRL1;SIPA1;PLXND1;PKP4;PTK2;ABL2;TNXB;ANGPT1;SLC48A1;ADAMDEC1;SEMA5A;PRKD2;PLXNB1;NRG1;SRC;TNFSF18;DSG2;PLAUR;LMNB2;CXCL12;PTK2B;PRKX;PLAU;LAMB1;CYTH1;CYTIP;ITGAV;PPP1R12A;EPB41L4B;ROCK2;NUAK1
Protein Mannosylation (GO:0035268),0.009800641119647562,-0.5868757358291135,-1.826158169067983,0.0,TMTC2;LARGE1;POMGNT2;LARGE2;DPM2;POMT2;DOLK;CRPPA;DPM3;TMTC1;FKRP;FKTN
Regulation of Rac Protein Signal Transduction (GO:0035020),0.009964087452131504,-0.5312497158789893,-1.825551594732101,0.0,TNS3;STMN3;RASGRF1;OGT;ARF6;SH3BP1;ARHGAP17
Phospholipid Metabolic Process (GO:0006644),0.01003201573885994,-0.4174899761200512,-1.824330883712766,0.0,ENPP2;PLPP2;PNPLA3;PLAAT4;PLPP4;PLA2G15;PLPP3;SMPD1;LIPG;AGPAT2;PLPPR3;PLD2;PLPP1;PLPP6;PLA2G3;SMPD3;PLBD2;PLCD1
Regulation of Synapse Assembly (GO:0051963),0.010193969378070674,-0.43826099132726265,-1.8239478862910492,0.0,AMIGO2;CLSTN3;EPHB2;CLSTN1;DOCK1;BDNF;SLITRK6;LIN7C;NLGN1;NLGN2;NRXN1;NLGN4X;SRPX2;SLITRK2;SLITRK5;GRID2;SLIT3;TLR2;CHRNB2;RAB17;PDLIM5;IL1RAP;GPC4;SLITRK1
Aminoglycan Biosynthetic Process (GO:0006023),0.010166785459729152,-0.5634351972261988,-1.8238951834126904,0.0,EXT1;EXT2;B3GNT9;XYLT1;GALNT5;HS3ST3B1;HS3ST3A1;B3GAT3;B4GALT7;B3GNT2;UGDH;PXYLP1
Positive Regulation of Lymphocyte Chemotaxis (GO:0140131),0.010139746136697958,-0.5647836759192907,-1.823284587563114,0.0,NEDD9;CCL21;WNK1;CCL7;PTK2B;CCL3;CXCL13;ADAM17
Positive Regulation of Cell-Substrate Adhesion (GO:0010811),0.010393762765527703,-0.4340585372652124,-1.82135232622472,0.0,FN1;CDH13;DOCK5;FBLN1;NRP1;FBLN2;FLNA;CDK6;SFRP1;DOCK1;CCDC80;NEDD9;RNASE1;PPM1F;GSK3B;RELL2;CCL21;PDGFB;FERMT2;PTK2B;UTRN;CSF1;MYOC;NCOA3;ABL1;CCL28;S100A10;CRK;LIMS1
Positive Regulation of Transcription Regulatory Region DNA Binding (GO:2000679),0.010366266038634773,-0.6054976714471823,-1.820702473057746,0.0,TWIST1;IGF1;TRIM6-TRIM34;IL32;NIBAN2;POU4F1;RB1;HAND2;FOXC1
Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751),0.010338914413203018,-0.5767860596302788,-1.82019007244459,0.0,CCND1;CDK4;CDK1;DTL;CDC7;DBF4B;VPS4B;CCNB1;CDC25C;RCC2;RRM1;CDC25B
Negative Regulation of Actin Filament Bundle Assembly (GO:0032232),0.010497503261598996,-0.5362065117456555,-1.8190977344846118,0.0,TMEFF2;WASF2;PPFIA1;RHPN2;RHPN1;DLC1;ARHGAP6;ARHGEF18;MYOC;SHANK3;TJP1;SHANK1
Neutrophil Activation (GO:0042119),0.010747914054102706,-0.6181283375265789,-1.818386353076066,0.0,F2RL1;CXCL6;TYROBP;IL15;PRKCD;ANXA1;SYK
Cartilage Development (GO:0051216),0.010719778153437515,-0.47117553067225704,-1.8182679656396263,0.0,CD44;SULF1;OGN;RUNX1;ITGB8;BMP4;WNT2B;GDF5;CHI3L1;BMP2;SULF2;HYAL3;NFIB;OSR1;TGFB1;OPTC;SNX19;HMGA2
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613),0.010783959772885035,-0.5561813801425016,-1.816701461351246,0.047619047619047616,APLNR;IGF1;ARRB2;PDE9A;EDN1;ROCK2;CAMK2D;IL6ST;MEF2A;HAND2;PRKCA
Negative Regulation of Angiogenesis (GO:0016525),0.010939737681819382,-0.35575822634107274,-1.8150401485964276,0.0,SULF1;THBS2;EMILIN1;SERPINF1;SHC1;TGFB2;E2F2;SPARC;SPRED1;PTPRM;QKI;SLC48A1;CXCL10;ALOX5;DCN;PML;CREB3L1;MINAR1;SERPINE1;AMOT;PPARG;SLC12A2;THBS1;ADGRB1;NPR1;ROCK2
Double-Strand Break Repair via Homologous Recombination (GO:0000724),0.01100301456680644,-0.4160054491336789,-1.8147287528659082,0.0,RAD51AP1;UHRF1;GINS4;MCM5;XRCC2;MCM4;LRIG3;MCM3;RAD51;RECQL4;CDC45;RBBP8;RFWD3;RMI2;FEN1;MCM7;SAMHD1;MCM8;BRCA1;CDC7;SLX1A;TONSL;NSMCE4A;NIPBL;BLM;MCM6;MRE11;GINS2;WDR48;NABP1;GEN1;TOPBP1;SPIDR;YY1;MMS22L;FANCB;RNF169;RAD54B;BRCA2;SFPQ;POLR1B;WRN;RMI1;REV3L;EXD2
Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059),0.011065963592285795,-0.5366390617083472,-1.8145935291615383,0.0,EGFR;GPRC5A;RAB7A;ITGA1;ERRFI1;MVP;SOCS4;SOCS5;VPS25;PTPN3
Regulation of Transcription by RNA Polymerase III (GO:0006359),0.011037369371117099,-0.525403224139126,-1.8144581135788949,0.0,TENM1;SF3B1;BRF2;MYBBP1A;RPTOR;MYO1E;ZNF345;POLR3G;SMARCA5;DHX36;ICE2;DDX56;ICE1;ZNF143;MAF1;MTOR;DEK
Regulation of Inflammatory Response (GO:0050727),0.011008922542841023,-0.3301470251801278,-1.8138072782692785,0.0,PTGIS;AHR;IL33;TLR4;PTGES;IL1R1;GPRC5B;MYD88;IL18;ETS1;CASP4;IL6;MGLL;ELF4;TSLP;GSDMD;SETD4;BCL6;TNFRSF1B;PPP1R13L;NLRP1;MAP3K8;TNFAIP6;LGALS1;ADAMTS12;CD47;IFI16;MMP3;MMP9;NFKBIA;IL17RA;TMSB4X;TGFB1;ALOX5;EXTL3;NINJ1;NFKB1;S100A9;PTGER4;FEM1C;GBA1;FNDC4;FBXL2;RIPK1;SBNO2;NMI;SERPINE1;TRADD;ACE2;LACC1;TLR2;TRIM45;NR1D1;CCN4;AKNA;NR1H4;GRN;IL1RL2;PPARD;IL15;PRKCD;RB1;ANXA1;CD200;APOE;PPARG;CASP1;TNFRSF1A;TLR3;TNFAIP3;NR1D2;USP18;CCM2;DAGLA
Rac Protein Signal Transduction (GO:0016601),0.011071370912658494,-0.6062007057786474,-1.8121758441467257,0.0,CDH13;EPS8;CYFIP1;RNASE1;TIAM1;GARRE1;HACD3;NCOA3;DOCK7;RHOG;ELMO1;AIF1
Regulation of Osteoblast Proliferation (GO:0033688),0.011133499034425618,-0.6222717697333753,-1.8103004379322998,0.0,GREM1;PPP3CA;SFRP1;BMP2;TMEM119;SOX8;PLXNB1;MN1;FGFR2
Intraciliary Anterograde Transport (GO:0035720),0.011105024612342689,-0.6317441598035413,-1.8102200416823941,0.0,IFT20;IFT57;IFT52;TRAF3IP1;IFT122;IFT56;IFT22;IFT80;IFT70B
Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057),0.011346858772019143,-0.5137424143032318,-1.808257902388165,0.0,ADGRG1;F2RL1;NGF;F2R;TNS3;COL3A1;IGF1;NOTCH2;RASGRF1;RELN;RNASE1;PLXNB1;PICALM;SRC;PRAG1;FERMT2;ARHGEF3;ROBO1;ITGAV;SHOC2;LPAR1
Regulation of Cilium Assembly (GO:1902017),0.011317986357840978,-0.4216011664364108,-1.8081540432993926,0.0,ASAP1;LIMA1;TBC1D15;TBC1D2B;TBC1D5;GSK3B;IFT20;CROCC;MAPK15;ARF4;SDCCAG8;EVI5;TCHP;ODAD3;LIMK2;TBC1D19;GDI2;TBC1D2;LPAR1;LUZP1;ATG5;RAB11FIP3;TBC1D13;ODF2;TBC1D30;TBC1D16;YAP1;WDR44;TBC1D20;FUZ;TBC1D9B;PPP1R35;TBC1D22A;TAPT1
Positive Regulation of Chemokine Production (GO:0032722),0.011468455115317713,-0.4592305968780404,-1.806234483796126,0.0,IL33;F2RL1;TLR4;IL18;TWIST1;IL6;OAS3;TSLP;LGALS9;HIF1A;IL17RA;TGFB1;CSF1R;ADCYAP1;PRG2;TLR2;IL7;DDX3X;OAS1;SYK;TLR3;EIF2AK2;TMED7-TICAM2;IL1B
Protein O-linked Glycosylation (GO:0006493),0.01143942105173463,-0.39597486049017033,-1.8056084443083267,0.0,GALNT10;GALNT2;GALNT12;B3GNT9;GALNT1;TMTC2;GALNT5;OGT;POGLUT2;ST3GAL4;PLOD2;GALNT9;PGM3;XXYLT1;B3GALT9;GALNT18;POFUT2;FUT9;GXYLT1;LARGE1;POMGNT2;POC1B-GALNT4;B3GALT1;B3GNT2;POGLUT3;GALNT6;FUT4;EOGT;LARGE2;DPM2;PLOD1;TET2;C1GALT1C1;POGLUT1;POFUT1;GCNT1;ST6GALNAC4;GXYLT2;POMT2;B3GLCT;GALNT14;B3GALT5
Positive Regulation of Protein Localization (GO:1903829),0.011499678418780343,-0.43021390515457,-1.8043740323072688,0.0,BMP4;CARD10;TYROBP;AMOTL2;PLK1;NGFR;CDK1;NEDD9;TREM2;WWTR1;FYN;CDKN2A;NLGN2;TGFB1;GSK3B;PML;CPAP;CROCC;CORO2B;DSG2;CENPQ;EDN1;NECAB2;DTX3L;SLC5A3;FERMT2;PARD6A;RIC3;LIMK2;PARP9;GNL3;BICD1;MEAK7;TTF2;GAS8;TFRC;SNX33;PKP1;YAP1;JAK1;CTNND1
Positive Regulation of Signaling (GO:0023056),0.011559632222264114,-0.5225317070550631,-1.803241419840322,0.0,ANXA2;CLSTN3;LGI1;CLSTN1;GRIK5;WLS;GPNMB;SYT1;EDN1;RAB29
Positive Regulation of Wound Healing (GO:0090303),0.011885375240819606,-0.4342201860517351,-1.800595010325234,0.0,EMILIN1;F2R;FOXC2;SMOC2;ST3GAL4;PTK2;MYLK;DUOX2;INSL3;SERPINE1;CLDN1;FERMT2;ANXA1;TTF2;THBS1;DUOX1;VTN;TMEM97;OCLN;ARFGEF1
Neuron Migration (GO:0001764),0.012651858123966764,-0.44634620111304885,-1.7971684407846404,0.0,NRP1;NTRK2;SH3RF1;FGFR1;GPM6A;RELN;USP9X;SEMA3A;RNASE1;ASTN1;DNER;POMGNT2;NEO1;SDCCAG8;LRP12;RAPGEF2;SPOCK1;ABI3;DNAAF4;RIPK2;TRIM46
Regulation of Protein Phosphorylation (GO:0001932),0.01270848182466144,-0.38500936037202876,-1.7917243707666621,0.0,EGFR;NHERF1;FN1;CORO1C;BMP4;IL34;FBLN1;PRR5L;STAT2;BMP2;ITGB2;RARRES2;PTPN13;MYDGF;PELI2;PTK2;RNASE1;SLIT2;MMP9;FNIP1;SLC48A1;GPNMB;CSF1R;ECT2;RIPK1;FIRRM;STK4;PLAUR;TRAF3IP1;TNIK;HLA-DRB1;RSPO1;ZBED3
Phospholipid Dephosphorylation (GO:0046839),0.013028922901426246,-0.5590988013796587,-1.7892713377891214,0.0,PLPP2;PLPP4;PLPP3;SGPP1;PLPPR3;PLPP1;PLPP6;MTM1;MTMR2;MTMR3;MTMR7;PIP4P2;INPP5E;MTMR1;MTMR10;PLPPR4
Sphingolipid Metabolic Process (GO:0006665),0.013084326920083985,-0.4232994556299569,-1.788500656618004,0.0,ENPP2;PLPP2;SPNS2;ELOVL1;ALDH3B1;PLA2G15;PLPP3;CERS2;SGMS2;SMPD1;PRKD3;ELOVL5;SGPP1;SPTLC3;KDSR;PRKD2;ELOVL2;ABCC1;PLPP1;DEGS1;HACD2;SPTSSA;SMPD3;ST6GALNAC6;PPT1;TM9SF2;SPHK2;PRKD1;SPTLC2;HACD3;SGMS1
DNA Repair (GO:0006281),0.013665034220066064,-0.3334759482618796,-1.7858501577540489,0.0,POLE;FANCG;RAD51AP1;XRCC2;LRIG3;PLK1;RAD51;CDK1;POLA1;RFC3;RECQL4;EXO1;TRIP13;TRAIP;RBBP8;USP9X;FAM111A;RFWD3;TIMELESS;LRIG1;RMI2;FANCD2;FEN1;WDHD1;TDP1;BRCC3;RNASEH2A;CDCA5;RFC4;BRCA1;TP53;CHD1L;BRIP1;HMGA2;FANCA;SLX1A;TICRR;FIRRM;NSMCE4A;PARP4;FTO;FANCI;REC8;PRIMPOL;BLM;DTX3L;COMMD1;TNKS1BP1;NEIL3;MRE11;MNAT1;XRCC1;PARP9;RFC2;NABP1;TOPBP1;PRMT6;TTF2;XRCC5;TP73;H2AX;TEX264;EME1;FANCB;POLD4;RNF169;PDS5B;BRCA2;POLR1B;BARD1;ZGRF1;WRN;MSH6;APTX;RRM1;MUTYH;CUL4B;EXD2;FANCC;RAD9A;POLI;ENDOV;PRKDC;RFC5;ASCC3;RAD54L;APEX2;POLD3;MGME1;CSNK1E;PWWP3A;SMARCA5
Cell-Cell Junction Assembly (GO:0007043),0.013631209877937188,-0.41653270124348407,-1.785739986255351,0.0,CDH6;CDH11;GJA1;CDH13;CDH8;CLDN11;CDH2;PKP4;CDH20;VCL;FSCN1;CDH10;CD9;SMAD7;JAM3;AMOT;LIM2;CTNNA1;CNTNAP1;POTEF;CDH18;TLN2;PIP5K1C;TJP1;GJA4;PRKCA;PKP1;CDH24;FBF1
Regulation of Cholesterol Storage (GO:0010885),0.013597552569596603,-0.6212305456627213,-1.7855004290630068,0.0,MSR1;TREM2;SCARB1;ABCG1;PPARD;PPARG;TTC39B
Regulation of Extracellular Matrix Organization (GO:1903053),0.013911857498261017,-0.5567506576983831,-1.7825818005621348,0.0,RUNX1;ANGPTL7;SLC2A10;DDR2;RECK;RIC1;LMNB2;RB1;ZNF469;LAMB1
Neuron Projection Morphogenesis (GO:0048812),0.01387767603020632,-0.361245411865547,-1.78249427363297,0.0,NGF;NYAP2;IQGAP1;EPHB2;S100B;BDNF;PARD3;SLITRK6;MICOS10-NBL1;GPM6A;TRIO;POU4F1;SHTN1;NLGN1;PLXNB1;NRXN1;FGFR2;SLC9A7;SLITRK2;SLITRK5;ACTG1;SDC2;ACTBL2;TNIK;RAB8A;SRGAP2;CNTNAP1;SLITRK1;POTEF;LRP2;ADGRB1;KLF7;NTF4;BTBD3;PPP1R12A;SLC39A12;DICER1;DSCAML1;RIPK2;IMPACT;EIF2AK4;TRIM46;MEF2A;SHANK3;RAB10;CTTN;S100A6;APLP1;KIF20B;CNTNAP2;POTEI;DOCK7;PLXNA1;ALS2;APP;SHANK1;PLPPR4;MAP4K4
Positive Regulation of Biomineral Tissue Development (GO:0070169),0.014103230783086973,-0.4508038051171108,-1.7806980443944656,0.0,BMP4;FBN2;BMP6;PPP3CA;BMP2;TMEM119;OSR1;ALOX5;AMTN;SLC8A1;ANO6;ATP2B1;OSR2;BMPR2;TENT5A;WNT4;AMELX;BMPR1B;TFAP2A;FBXO5
Modified Amino Acid Transport (GO:0072337),0.014241371237905037,-0.5924344387846757,-1.7787324782884495,0.03571428571428571,NHERF1;SLC7A11;SLC6A20;SLC1A4;SLC5A6;SLC16A9;SLC46A1
Mononuclear Cell Differentiation (GO:1903131),0.014292737011475603,-0.4697935672592873,-1.7784921937742437,0.0,IL33;BMP4;MYH9;AXL;CASP8;TREM2;LIF;IFI16;MMP9;CSF1R;FLT3LG;HLA-DRB1;IL15;CSF1;IL1RL1;PPARG
Negative Regulation of Innate Immune Response (GO:0045824),0.014601526832876755,-0.40359182466917626,-1.775848929826373,0.0,NLRC5;AURKB;STAT2;OAS3;VSIG4;IFI16;DTX4;SAMHD1;SERPING1;DHX58;USP15;NMI;GRN;OAS1;TRIM21;TTLL12;TNFAIP3;USP18;IRAK3;ATG5;GIGYF2;SLAMF8;YTHDF3;METTL3
Positive Regulation of Axon Extension (GO:0045773),0.01456608623376783,-0.5448954031091912,-1.775465489420975,0.0,ISLR2;NRP1;SHTN1;L1CAM;SEMA5A;NTN1;TWF2;ZFYVE27;LIMK1
Positive Regulation of Defense Response (GO:0031349),0.014701768051128382,-0.3748753943608069,-1.7749083451681613,0.0,IL33;TLR4;EMILIN1;GPRC5B;IL18;ETS1;CASP4;TRIM56;TSLP;GSDMD;SETD4;NLRP1;MAP3K8;NPAS2;LGALS1;CD47;FADD;NFKBIA;IL17RA;TGFB1;NINJ1;S100A9;PTGER4;FEM1C;RNF185;RIPK1;NMI;SERPINE1;TRADD;TLR2;OPTN;CCN4;GRN;IL15;SLC15A4;POLR3D;PLSCR1;CASP1;TNFRSF1A;TLR3;CCM2;TNIP1;IL1B;MAPK13;CCL3;LILRA5;IL16;IL23A
Regulation of Type I Interferon-Mediated Signaling Pathway (GO:0060338),0.014751525467434442,-0.48646629470875696,-1.7725407524765384,0.0,NLRC5;RBM47;STAT2;OAS3;TRIM56;TRIM6-TRIM34;FADD;SAMHD1;RNF185;PTPN1;IKBKE;OAS1;TTLL12;USP18;GIGYF2;YTHDF3;METTL3
Endothelial Cell Migration (GO:0043542),0.014801043088963123,-0.504728812877533,-1.7713539800546036,0.0,CYP1B1;FN1;CDH13;PXDN;NRP1;MYH9;SCG2;ADGRA2;FSTL1;PLXND1;CORO1B;S100A2;S100A9;LGALS8;DPP4;PLEKHG5;NANOS3;PRKX
Regulation of Cellular Response to Growth Factor Stimulus (GO:0090287),0.014765463658460808,-0.5792849022706729,-1.7713534879658315,0.0,SULF1;SFRP4;OTX2;NRP1;FSTL1;DOK5;SLIT2;ITGA3
Positive Regulation of Cell Growth (GO:0030307),0.014899365848257485,-0.4173186519266955,-1.7706086121504,0.0,EGFR;MMP14;SYT17;ISLR2;LGI1;CXCL16;TGFB2;SFRP1;ADAM10;SFRP2;IGF1;BDNF;RPS6KA3;TGFBR1;SYT4;SYT3;SHTN1;L1CAM;NRG1;NTN1;S100A9;SYT1;EDN1;DDX3X;TWF2;MAPKAP1;H3-5;BCL2;TEAD1;RPTOR;NEDD4L;UNC13A;ZFYVE27;CPNE5;CRK;ADAM17;RICTOR;DERL2;YAP1;RIMS2;LIMK1;H3-3B
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377),0.01545489217113931,-0.4295373895720969,-1.767500242117435,0.0,PDGFRB;CYP1B1;SHC1;CBR1;PID1;RAC2;TGFBR2;RNASE1;MMP3;MAPK14;MPV17;ALOX5;BRCA1;TP53;FOXM1;RIPK1;ARF4;PDGFB;SIRT2;SPHK2;STK17A;TTF2;THBS1
Regulation of Granulocyte Chemotaxis (GO:0071622),0.015586509795560635,-0.5629135455381643,-1.7671243983018807,0.0,CCL2;IL34;RARRES2;CAMK1D;PTK2;CMKLR1;CSF1R;JAM3;CSF1;MSTN;THBS1
Defense Response to Virus (GO:0051607),0.015549399057952159,-0.3795463175403182,-1.7668733023600685,0.0,F2RL1;IFI44L;MYD88;NLRC5;ATG7;SHFL;IL6;STAT2;OAS3;TRIM56;APOBEC3B;IFNAR2;IFI27;TRIM25;GBP2;NLRP1;TRIM6-TRIM34;IFITM1;TRIM35;IRF2;MX1;RNASE1;IFI16;FADD;ZDHHC1;SAMHD1;MLKL;DHX15;GPNMB;CXCL10;ZNF395;IRF1;MX2;IFIH1;DHX58;PML;RNF185;BNIP3L;EXOSC5;TLR2;NCK1;IKBKE;RNASEL;APOBEC3G;OAS1;BCL2L1;TRIM21;IFIT3;ZNFX1;PLSCR1;CASP1;TLR3;BCL2;IFITM3;EIF2AK2;BST2;USP18;RNF135;TRIM5;AZIN2;RTP4;OAS2;IFITM2;ZDHHC11
Positive Regulation of MAP Kinase Activity (GO:0043406),0.015847869258782083,-0.41201385664438006,-1.764254337057988,0.0,PDGFRB;TLR4;TENM1;IL34;FGFR1;DRD4;MST1R;SASH1;TPD52L1;MAP3K11;FLT1;ARHGEF5;PTPN1;PDGFB;EDN1;ROBO1;THBS1;DIRAS1;MAP3K5
Regulation of Viral Life Cycle (GO:1903900),0.015810315066225725,-0.5912348415028681,-1.764217964915783,0.0,AXL;TRIM25;LAMP3;IL32;TRIM38;NECTIN2;TRIM5
Regulation of Chemokine Production (GO:0032642),0.015856393135577053,-0.47329768073838,-1.7638771158796578,0.0,IL33;F2RL1;TLR4;SNAI2;IL18;IL6;TSLP;TREM2;LGALS9;HIF1A;CSF1R;TLR2;IL7
