Term,fdr,es,nes,pval,lead_genes
Positive Regulation of Gene Expression (GO:0010628),0.024767868664265693,-0.3488597172446838,-1.7423788676444116,0.0,CD46;ZC3H12A;F3;E2F1;CCL2;WNT3;IFNGR1;CLU;IL33;WNT3A;IL32;DLL1;MYC;EMILIN1;PAX6;PTGER4;SFRP4;CDKN2A;TFAP2A;C1QTNF1;CLDN19;ITGB8;GDNF;NR5A1;APP;ID2;NKX3-1;CADM1;SLC11A1;ETS1;GJA1;BMP4;FBLN1;SAA2;KLF4;IL6;YAP1;TP53;EPB41L4B;PDGFB;SMAD3;OSR1;NANOS3;TLR2;DLL4;POLR2A;NTRK2;TLE1;CARD9;ERN1;RBM3;OGT;MYD88;BMP6;GATA2;TLR4;FN1;FGFR4;PLA2R1;SOX9;POU3F1;TWIST1;RAB27A;NOG;OSR2;IL1B;FOXD1;TGFBR1;TENT4A;NGF;MYCN;ZPR1;CTSH;HFE;NAMPT;NOTCH1;UBR5;ATF4;POLDIP3;TTR;PDE2A;DKK1;LEF1;MSN;YTHDF3;FGR;OVOL2;HIF1A;PGR;HMGA2;AMH;MAPK8;IL15;CITED2;PRKCSH;TMEM119;SMOX;METTL3;CSF1;RGCC;MYLK2;EPHB2;LAMP3;ADM2;DYRK1A;PPARG;CXCL8;BTN3A1;TREM2;EGR1;DGKQ;FGF8;PSEN1;METTL14;TLR9;CNTF;THBS1;ANGPT1;VDR;IL1A;POU4F1;CCDC88B;TFR2;LGALS9;SLC2A10;LRP3;ZCCHC4;ACTG2;IGF1;TYROBP;NLRP3;ATP13A2;HGS;GSN;EREG;TXK;PIK3R3;ERP29;ZNF580;BCL3;CCL3;HOXD3;ROBO1;MAPK11;WNT5A;AVPR2;CSF2;ADRA2A;NTRK3;RIPK1;GPER1;FER1L6;SOX11;SPRY2;OCLN;MBIP;BRCA1;EIF6;MAPK14;ACTG1;TGFBR3
Phagosome Maturation (GO:0090382),0.025073644820614648,-0.6399721850578127,-1.7405779415462055,0.0,MCOLN1;SRPX;RAB43;RAB32;RAB7A;SLC4A7;MTMR4;RAB31
Regulation of Viral Entry Into Host Cell (GO:0046596),0.025133292332082377,-0.6302739940627771,-1.7404523800512803,0.0,FURIN;TRIM38;P4HB;SMPD1;CD4;LGALS1;TMPRSS2;HLA-DRB1;TRIM62;TRIM25;LGALS9;HMGB1
Respiratory System Development (GO:0060541),0.025338431156004766,-0.5383946691441057,-1.7397489179919872,0.0,LOXL3;BMP4;ZIC3;MSX1;ITGA3;CHI3L1;CEBPA;FGFR2;SHH;DNAAF1;BASP1;CHD7;PDPN;CCDC40;CCDC39;WNT7B;TCF21;STRA6;VEGFA;FGF7
Pulmonary Valve Morphogenesis (GO:0003184),0.02563909428499707,-0.5697228811955748,-1.738299851310769,0.0,BMP4;NANOS3;ADAMTS5;NOTCH2;NOTCH1;SLIT2;SMAD6;ROBO1;TGFB2;STRA6;HEY2;HEYL;JAG1;HEY1
Negative Regulation of Peptidase Activity (GO:0010466),0.026034300304966115,-0.572934443857787,-1.7364175527377694,0.05454545454545454,TIMP2;CST3;CSTA;ECM1;SERPINB8;CSTB;CRB2;TIMP1;SERPINB4;VTN;SERPINE1;SPOCK3
Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),0.026041718564755276,-0.6190649580290085,-1.735746723537799,0.0425531914893617,TAPBPL;HLA-A;PDIA3;TAPBP;HLA-DMB;HLA-DOA;HLA-DRB1;HLA-DMA;HLA-DPA1;HLA-DOB
Positive Regulation of Neuron Differentiation (GO:0045666),0.026049086360192136,-0.4812757105956182,-1.7353746069221634,0.0,MMD;APP;PCP4;MICOS10-NBL1;DLX2;ADRA2C;NGF;BEND6;DLX1;TCF7L1;NEUROD2;MMD2;FGF20;KCTD11;GDPD5;GPRC5B;ECT2;ATOH1;HOXD3;SOX11;BMP2
Renal System Development (GO:0072001),0.025960784372530465,-0.46051004098080106,-1.7353663975363718,0.0,FOXC1;SULF1;TFAP2A;GATA3;ITGA8;SIX1;BMP4;PCSK9;SOX17;SIX2;TGFBR1;HAS2;SULF2;CENPF;SALL1;PCSK5;WNT4;C1GALT1;INVS;KCTD11;TBX18;PYGO1;HELLS;TGFB2
Regulation of Smooth Muscle Cell Proliferation (GO:0048660),0.02592072741590569,-0.4773852255519199,-1.7351875356899717,0.0,IL12A;PDGFRB;CDH13;ID2;TNFAIP3;BMP4;IL6;PDGFB;IGFBP5;IL18;OGN;APOE;IGFBP3;EDN1;SERPINF2;CCL5;PPARG;THBS1;APOD;CCN4;IGF1;HES5;EREG
Focal Adhesion Assembly (GO:0048041),0.02592842816677197,-0.5612925986507694,-1.7349075488638974,0.0,RCC2;PTPRK;WHAMM;CTTN;THY1;THSD1;CDH11;FERMT2;TRIP6;PIP5K1A;PEAK1;SRC;TESK2
Positive Regulation of Positive Chemotaxis (GO:0050927),0.026125391667116943,-0.6214340352118528,-1.7328416159650597,0.0,F3;CDH13;F2RL1;PGF;VEGFC;CXCL12;NTF3;CXCL8;CREB3L4;NTRK3;F7;KDR;VEGFA
Positive Regulation of Cytokine Production (GO:0001819),0.026038015775253675,-0.3644778703845411,-1.7328377026354187,0.0,CD46;IRF1;HLA-E;F3;CYP1B1;IL17D;IL33;SULF1;IL12A;IL32;PTGER4;IRF5;RUNX1;APP;GATA3;FZD5;CADM1;HLA-A;SLC11A1;MDK;SPHK1;IL17RA;SAA2;IL6;TNFRSF14;IL1R1;TLR2;NLRP10;IL23A;CARD9;RAB2B;IL18;BSG;CEBPB;MYD88;TLR4;PLA2R1;TWIST1;IRF3;CD200;F2RL1;MAPK13;TRAF3;C3;IL1B;GSDMD;INAVA;ZC3HAV1;SULF2;CHI3L1;F2R;LPL;ATF4;NODAL;HMSD;CD276;TSLP;CD274;ZCCHC3;PTGS2;FGR;CGAS;HIF1A;CYRIB;SERPINF2;PRG2;CD4;LACC1;IL15;HLA-G;SLC7A5;DHX58;RGCC;PYCARD;EBI3;SERPINE1;IRF7;BTN3A1;DHX33;EGR1;TLR9;HPSE;CRLF2;IL1A;CCDC88B;LGALS9;BTN3A2;TIGIT;TMED7-TICAM2;TYROBP;NLRP3;IRF4;EREG;TXK;IFIH1;ZNF580;HMGB1;SETD4;ANXA1;MALT1;MAPK11;WNT5A;CSF2;IRAK1;HLA-DPA1;ADRA2A;RIPK1;RORA;BCL10;MAP3K7;SPHK2;NOD2;BRCA1;ELANE;MAPK14;CARD11;IL27
Response to Amyloid-Beta (GO:1904645),0.026186287809529425,-0.4750363011627561,-1.7318027415692716,0.0,PRNP;ICAM1;LGMN;MMP2;APP;GJA1;MMP3;TLR4;MMP9;GPRIN1;TREM2;PSEN1;CASP4;EPHA4;IGF1;TYROBP;CACNA2D1;IGF1R;NGFR
Negative Regulation of SMAD Protein Signal Transduction (GO:0060392),0.026099290175610725,-0.5547831028442313,-1.7316084932961635,0.021739130434782608,EMILIN1;GREM1;SMAD7;ENG;NOG;DKK1;FAM89B;OVOL2;CILP;PPARG;PMEPA1;CCN3;SMAD6
BMP Signaling Pathway (GO:0030509),0.02633978085874172,-0.48507450431980687,-1.7295768930834288,0.0,CHRD;GDF5;TMEM100;BMP4;ACVRL1;BMP6;GDF7;RUNX2;RGMB;ENG;RGMA;ACVR2A;HIVEP1;HFE;DDX5;GDF6;USP15;TMEM119;MAPK3;SMAD9;PPARG;SMAD1;SMAD5;SMAD6
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242),0.026299398496869943,-0.48765553986545174,-1.7294691946163407,0.0,CLU;SEPTIN4;PMAIP1;CAV1;NKX3-1;CYLD;PLAUR;BCL2L11;TP53;NUPR1;GSDME;NHERF1;DAPK2;BECN1;P4HB;BID;MMP9;PYCARD;RTKN2
Regulation of Lamellipodium Assembly (GO:0010591),0.026259281808431546,-0.5067336824467528,-1.7294015719894038,0.0,TWF1;RAC2;WAS;AVIL;FSCN1;CARMIL2;WNT1;SLIT2;MSTN;SLC48A1;OCLN;RNASE1;CDC42;CYFIP1;ACTR2;FER;EPHA2;WASF2;BRK1;PLXNB3
Ureteric Bud Development (GO:0001657),0.02617318580250226,-0.5882773305989063,-1.7293171139390489,0.0425531914893617,FOXC1;SIX1;BMP4;OSR1;SALL1;FOXJ1;GPC3;FGFR2
Positive Regulation of Vasculature Development (GO:1904018),0.026133743774427405,-0.4281834830453776,-1.7283503365334132,0.0,GRN;ZC3H12A;F3;CYP1B1;CXCR4;PTGIS;EMILIN1;ITGB8;RUNX1;ANGPTL4;ETS1;SPHK1;NANOS3;GATA2;ECM1;CD40;TWIST1;ITGB1;RAPGEF3;IL1B;TGFBR1;CTSH;CHI3L1;SFRP2;NODAL;SMOC2;CXCL12;HIF1A;HMGA2;LRG1;ADM2;SERPINE1;CXCL8;THBS1;IL1A;TNFSF12;SEMA5A
Embryonic Axis Specification (GO:0000578),0.02637020544448194,-0.5878055976680865,-1.7270559374178442,0.0,FZD5;STIL;HOXD8;RIPPLY2;TBX3;WNT1;PTCH1;SMAD6;WNT7A;TBXT;RIPPLY1
Regulation of Lipid Metabolic Process (GO:0019216),0.02633037985931023,-0.4963843279632214,-1.7267430870956464,0.0,RARRES2;MBOAT7;CAV1;ID2;SERPINA3;NPC2;CCDC3;DISP3;IRS2;FGFR4;CIDEB;NR1D1;IL1B;CERS2;RORC;RUBCNL;MID1IP1;APOC1;RNF213;NCOA2;TREM2;GNB3;APOC2;GPS2;HNF1A
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),0.026167089540484703,-0.5903518023674185,-1.7266085485754246,0.0,TEX14;TRIP13;PLK1;BIRC5;CDC20;ZWINT;HASPIN;KNTC1;CENPF;MAD2L1;PROC;TTK;SPC24;NDC80;ZWILCH;NUF2
Spindle Assembly Checkpoint Signaling (GO:0071173),0.026167089540484703,-0.5903518023674185,-1.7266085485754246,0.0,TEX14;TRIP13;PLK1;BIRC5;CDC20;ZWINT;HASPIN;KNTC1;CENPF;MAD2L1;PROC;TTK;SPC24;NDC80;ZWILCH;NUF2
Mitotic Spindle Checkpoint Signaling (GO:0071174),0.026167089540484703,-0.5903518023674185,-1.7266085485754246,0.0,TEX14;TRIP13;PLK1;BIRC5;CDC20;ZWINT;HASPIN;KNTC1;CENPF;MAD2L1;PROC;TTK;SPC24;NDC80;ZWILCH;NUF2
Mitotic Sister Chromatid Segregation (GO:0000070),0.026218835329248492,-0.41067635350083526,-1.7258453439249126,0.0,TEX14;RAB33B;FLNA;CHMP1B;KIFC1;NCAPH;NUSAP1;EML3;VPS4B;PLK1;KMT5A;BIRC5;CDCA5;PRC1;ESPL1;AURKB;BECN1;KIF18B;KIF2C;CDCA8;ZWINT;SPAG5;MIS12;ARHGEF10;RAN;TENT4A;PSRC1;NCAPG;KNTC1;KIF23;TTR;CEP55;NCAPD2;MISP;UHRF1;CENPK;CHMP5;KIF15;SPDL1;RNF103-CHMP3;KIF22;PMEPA1;TPX2;SKA3;BCCIP;NCAPG2;NDC80
Regulation of Amyloid-Beta Clearance (GO:1900221),0.026765915577277543,-0.6097017570724245,-1.7240177429064574,0.0,IFNGR1;CLU;APP;LRPAP1;APOE
Skin Development (GO:0043588),0.026815424685740948,-0.4478351908595712,-1.7237344412802913,0.0,OPN3;ADAM9;DLL1;COL5A3;ITGB4;RIPK4;CSTA;ITGA3;COL3A1;COL1A2;COL1A1;ERRFI1;ST14;COL5A1;DACT2;CASP3;COL5A2;WNT10A;EVPL;PPP3CA;SLC2A10;ABCB6;ASPRV1;TGM1;EREG;PIP5K1A;ANXA1;WNT5A;PDGFA;ACER1;KRT16;RYR1;FLG;PKD1;LORICRIN
Positive Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900017),0.02673029635340526,-0.6065557394053848,-1.7233145393603195,0.020833333333333332,IL17D;IL17RA;IL6;CARD9;MYD88;TLR4;IRF3;HIF1A
Regulation of p38MAPK Cascade (GO:1900744),0.026645706807983092,-0.5337671240429491,-1.7231141306254039,0.0,ZC3H12A;GADD45B;CYLD;SPI1;DSC3;BMP4;SPHK1;RELL2;IL1B;GADD45G;GDF6;DUSP10;DSG3;DLG1;TREM2;LGALS9
Positive Regulation of Alpha-Beta T Cell Proliferation (GO:0046641),0.02656165095054466,-0.6196719249036993,-1.7231020489373552,0.016666666666666666,HLA-E;HLA-A;IL23A;IL18;TGFBR2;EBI3;LGALS9;CD55
Cellular Response to Growth Factor Stimulus (GO:0071363),0.026478123746297665,-0.38389681125772107,-1.722852980026074,0.0,CCL2;FOXC1;SHC1;LGMN;ADAMTS7;HTRA2;PDE8A;EGFR;TMEM100;CD44;BMP4;SPHK1;NR3C1;KLF4;PDGFB;SMAD3;ACVRL1;DLL4;ERN1;PLK5;BMP6;SOX9;PDE3A;ACVR2A;TGFBR1;HAS2;IQGAP1;SNAI2;ZPR1;NRP1;TGFBR2;NOTCH1;SLC4A7;ADAMTS12;ZFP36;DLX1;NANOS1;PDE2A;EGR3;CCL5;GAS1;CORO1B;WNT10A;WNT4;SMAD9;MAPK7;CXCL8;TBX1
Response to Acidic pH (GO:0010447),0.02705831419904888,-0.5735736499665174,-1.7204998762254469,0.0,LGMN;SLC9A1;SCNN1D;KCNK4;RAB43;RAB11FIP5;PKD1L3;GPR65;SCNN1G;KCNK9;PKD2L1;TRPV1;CTSS;GPR4
Limb Development (GO:0060173),0.02706190649974933,-0.5399340680780221,-1.7197640684804472,0.0,KREMEN1;GREM1;NOG;COMP;KAT2B;SALL1;DKK1;PCSK5;PTCH1;SMOC1;KREMEN2;IFT122;TBX4;MAP3K20
Dendritic Cell Differentiation (GO:0097028),0.027285163727105783,-0.5777843323662203,-1.7190010633953654,0.0,FLT3LG;UBD;BATF3;F2RL1;TGFBR2;FLT3;IRF8;TREM2;LGALS9;DHRS2;LYN;CSF2
Regulation of ERK1 and ERK2 Cascade (GO:0070372),0.027244228203765687,-0.3641681267895965,-1.7183766918171863,0.0,SPRED3;ICAM1;SHC1;EMILIN1;THPO;DUSP28;PDGFRB;APP;PDGFC;GBP1;PDE8A;EGFR;CD44;NRG1;FBLN1;ADCYAP1;PDGFB;FGFR3;NHERF1;FBXW7;SPRED1;CARD9;TLR4;FN1;FGFR4;APOE;F2RL1;NOTCH2;IL1B;NRP1;CHI3L1;F2R;SPRY1;NAMPT;NOTCH1;PDGFRA;FAM83D;NODAL;MOCOS;DUSP6;CCN2;DUSP10;FGFR2;SERPINF2;FERMT2;DUSP4;PTPN1;TNFAIP8L3;CD4;GPNMB;DLG1;ARRB2;MAPK3;NEK10;HLA-DRB1;PYCARD;P2RY1;EPHB2;SPRED2;TREM2;PPP3CA;ARHGEF5;ANGPT1;IL1A;LGALS9;GLIPR2;EPHA4;DUSP7;RANBP9;MAP3K12;BMPER;IGF1;RGS14;CIB1;MFHAS1;CCL3;LYN;HMGB1;PSCA;PDGFA;GPER1;CCL21;SLC30A10;MTURN;PTPN6;SPRY2;NOD2;YWHAZ;ALKAL1;TGFBR3
Antigen Processing and Presentation of Peptide Antigen via MHC Class II (GO:0002495),0.027640200182477107,-0.5369655633548318,-1.7171994970181297,0.0,CTSL;LGMN;CTSV;HLA-DMB;CTSD;MARCHF8;HLA-DOA;HLA-DRB1;HLA-DMA;IFI30;HLA-DPA1;HLA-DOB;CTSF;MARCHF1;CTSS
Regulation of Fibrinolysis (GO:0051917),0.027859605356238503,-0.6257887048065598,-1.7158460674680374,0.0,PLAT;PLAUR;THBD;F12;PLAU;SERPINF2;VTN;SERPINE1;THBS1;SLC48A1;TTF2;ZNF160
Amide Transport (GO:0042886),0.02825124711615024,-0.49038480399403844,-1.714141044360286,0.0,SEC14L2;PLTP;SLC5A6;PLEKHA8;SLC38A5;GLTPD2;SLC46A1
Positive Regulation of Mitotic Sister Chromatid Separation (GO:1901970),0.028251113997460178,-0.6390804028007252,-1.7137939137323372,0.02040816326530612,BIRC5;ESPL1;AURKB;CDC20;UBE2C;CDCA8
Regulation of Intracellular Protein Transport (GO:0033157),0.028294112962711948,-0.4755598948635131,-1.7129738800343686,0.0,CDKN2A;B3GAT3;BMP4;PTPN14;SEPTIN8;FRAT1;UHMK1;SIRT7;PRR5L;FRAT2;IFI27;GCC2;PTPN1
Positive Regulation of Lymphocyte Migration (GO:2000403),0.02846584905511092,-0.5899508515651393,-1.7120368707227291,0.022222222222222223,APP;TNFRSF14;P4HB;CXCL12;CCL5;PYCARD;LGALS9;CCL21;JAM2;CXCL10;DOCK8;RHOA
Cellular Response to Amyloid-Beta (GO:1904646),0.028422195791148866,-0.5107580190908377,-1.711714442905859,0.0,PRNP;ICAM1;LGMN;APP;GJA1;TLR4;GPRIN1;TREM2;PSEN1;CASP4;EPHA4;IGF1;TYROBP;CACNA2D1;IGF1R;NGFR
Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586),0.0289344162674252,-0.653007046167271,-1.7101306241099365,0.0,SLC11A1;HAMP;CYBRD1;HFE;TFR2;TMPRSS6;HEPH;NEO1;TF
Positive Regulation of Signal Transduction (GO:0009967),0.029102661388277617,-0.37839870860589875,-1.7092360603238426,0.0,F3;ATP6AP2;ADGRG1;SULF1;PRNP;DLL1;C1QTNF12;LIF;LOXL3;FLNA;APP;GATA3;GRIN2C;HHEX;TNFAIP3;NID1;DHH;ADAMTS3;HAP1;IL6;PDE6G;TNXB;IL1R1;ACVRL1;NANOS3;TLR2;DLL4;LAMC1;BMP6;RELN;ITGB1;ATP6V1C2;AXL;NLGN2;C3;IL1B;LAMB1;TSPAN14;TGFBR1;TPD52L1;DEPDC1B;ING5;CTSH;SULF2;NPTN;NLGN3;SALL1;TSLP;ITGAV;LLGL1;GRIN2D;LAMA2;SMOC2;TEDC2;HIF1A;FGFR2;TRIM44;JCAD;UBE2N;CCL5;SHH;SPNS1;WLS;GRB10;CDKN2AIP;GPRIN1;TXNDC15;WNT1;KLK5;EPHB2;BDNF;VTN;PPARG;TREM2;ULK3;RSPO1;STK36;CRLF2;PLPP3;ACVR1;SFRP1;EPHA4;ESM1;HSP90B1;FGFBP3;GLI1;IGF1;CCN3;BMP2K;LMNB2;ROBO1;KIF7;WNT5A;POGLUT1;GPER1;ITGB3;TGFB2;LANCL2;IHH;NOD2;SHANK3;SRC;BMP2;LIMS1;F7;RSPO3;IL7;IL6ST
Regulation of Granulocyte Chemotaxis (GO:0071622),0.02948230149652845,-0.5834450181802344,-1.7069375781572478,0.0,CCL2;RARRES2;MDK;IL34;JAM3;CCL5;MAPK3;CSF1;THBS1;MSTN
Cellular Response to Hypoxia (GO:0071456),0.03002907800306721,-0.42722240263656086,-1.704832610643049,0.0,NDRG1;MYC;PTGIS;PMAIP1;AQP3;NKX3-1;MGARP;TP53;HYOU1;ADO;SUV39H2;OPRD1;TWIST1;NOTCH1;EPAS1;P4HB;ADAM8;FMN2;PTGS2;HIF1A;CITED2;HP1BP3;RGCC;PPARG;CPEB2;SFRP1;NGB;AK4
Regulation of T Cell Mediated Cytotoxicity (GO:0001914),0.030023625225881954,-0.5415599619524263,-1.7046082147312454,0.0196078431372549,HLA-E;IL12A;ULBP2;HLA-A;HLA-F;HLA-B;IL23A;ULBP1;RAET1L;HFE;RAET1G;CYRIB;HLA-G;HLA-C;HLA-DRB1;KLRD1
Negative Regulation of Gene Expression (GO:0010629),0.030060306271878685,-0.34996777344877056,-1.7039536438917684,0.0,CD46;TMBIM6;ZC3H12A;LGMN;EMILIN1;PTGER4;UPK3B;CLDN19;SRGN;ITGB8;PTBP1;SHMT1;APP;ENC1;ID2;NKX3-1;SLC11A1;APLN;PCID2;SPI1;ZNF503;PHF19;BMP4;ATOH8;KLF4;PPHLN1;YAP1;PDGFB;IGFBP5;SMAD3;EZH2;ACVRL1;NANOS3;DLL4;CCDC3;FBXW7;PPP2CB;MSX1;ERN1;IGF2BP3;SUV39H2;GATA2;COMMD3-BMI1;OPRD1;PARP14;SMCR8;STC2;ENG;APOE;NFKB1;NOTCH2;MYCN;YBX1;NPTN;ADAM10;PIWIL4;KAT2B;NOTCH1;PARP10;ATP2B1;CREBZF;SFRP2;ZFP36;EDN1;NANOS1;YTHDF3;GRB7;PROC;OVOL2;NOCT;YY1;TFAP2C;HIF1A;PGR;HDAC6;DCP2;PIWIL2;PATL2;GPNMB;CITED2;SLC7A5;CILP;CASP3;SMOX;METTL3;NLRP12;ZC3H10;TWSG1;RGCC;WNT4;QKI;ZAR1;TRIM71;DAPK1;SYT12;PPARG;LIN28A;CXCL8;DGKQ;PSEN1;TCEAL1;METTL14;CNPY2;POU4F1;LSM5;SFRP1;LGALS9;SLC2A10;DICER1;RB1;EPHA4;SMAD5;LRP3;NUDT16
Positive Regulation of Leukocyte Mediated Cytotoxicity (GO:0001912),0.029970841074640948,-0.4742755378041532,-1.703917249430974,0.0,HLA-E;IL12A;ULBP2;CADM1;HLA-A;SPI1;HLA-F;HLA-B;IL23A;ULBP1;RAET1L;HFE;LAMP1;RAET1G;CYRIB;HLA-G;HLA-C;HLA-DRB1;KLRD1;KLRK1;TYROBP;ITGAM
Regulation of Receptor-Mediated Endocytosis (GO:0048259),0.030677083620473826,-0.46779762372856254,-1.701253284174093,0.0,CLU;B2M;LRPAP1;PPT1;HIP1R;C3;HFE;DKK1;MKLN1;APOC1;VTN;SERPINE1;RSPO1;HNRNPK;SNAP91;APOC2;LDLRAP1;BMP2K;CCL21;RNASE1
Vasculature Development (GO:0001944),0.031212236858797673,-0.5663231043342078,-1.6985575703967868,0.02,PDGFRB;BMP4;ACVRL1;FBXW7;ERRFI1;PDGFRA;SOX18;QKI;NOTCH4;BMP2;TCF21;STRA6;APLNR
Positive Regulation of Production of Molecular Mediator of Immune Response (GO:0002702),0.03112016536363898,-0.5014349401595674,-1.6983146315181528,0.0,HLA-E;IL13RA1;IRF5;CLCF1;GALNT2;IL6;TNFRSF14;TNFRSF4;IL2RG;F2RL1;SASH3;INAVA;LACC1;SLC7A5;EPHB2;TLR9;VAMP3;DNAJB9;WNT5A;MZB1;SPHK2;NOD2
Endocrine System Development (GO:0035270),0.031070117598485915,-0.5417657222279675,-1.6975835614171768,0.024390243902439025,MDK;SIX1;SIX3;TGFBR1;SALL1;NR0B1;FOXE1;SOX2;FOXI3;WNT4;TBX1;HESX1;SOX3;HOXD3
Blood Vessel Morphogenesis (GO:0048514),0.03097900288412085,-0.4476423830183026,-1.6975335972589456,0.0,CYP1B1;CAV1;ITGB8;ID1;SOX17;SMAD7;ENG;COL4A1;TGFBR1;HAS2;NRP1;TGFBR2;EFNB2;LOX;SERPINF2;SHH;SOX18
Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536),0.030970900099147373,-0.4606787489386754,-1.6973115295316676,0.0,FOXC2;ETS1;PDGFB;NANOS3;PIK3C2A;GATA2;RHOJ;CD40;STAT5A;AMOT;TMSB4X;PTGS2;HIF1A;JCAD;NUS1;THBS1;ANGPT1;SRPX2;CIB1;HMGB1;ANXA1;MAPK14;TGFBR3;HDAC7;P2RX4;KDR;DAND5;VEGFA;AKT3
O-glycan Processing (GO:0016266),0.030880605929762103,-0.49331249262067955,-1.6971487759092834,0.0,GALNT1;GCNT4;B3GNT3;B3GNT5;GALNT2;GALNT10;ST6GALNAC2;POC1B-GALNT4;GALNT12;GALNT9;POFUT1;GALNT3
Cellular Response to Tumor Necrosis Factor (GO:0071356),0.031159834769804544,-0.4324244206879812,-1.6957489945661366,0.0,ZC3H12A;CCL2;ADAMTS7;BIRC3;NKX3-1;GATA3;GBP1;TP53;GSDME;ACTN4;NR1D1;TRAF1;TRAF3;TRADD;HAS2;TMSB4X;CARD14;CHI3L1;HYAL3;SMPD4;FOXO3;ADAMTS12;ZFP36;CCL5;GBA1;ZFAND6;PYCARD;CXCL8;SFRP1;TNFSF18;IKBKB;CIB1;CCL3;RIPK1;GPER1;BRCA1;GBP2;LIMS1;NFKBIA;PID1;OCSTAMP;TNF;RRAGA;ZFP36L2;ASAH1;TNFRSF11A;PLVAP
Negative Regulation of Smooth Muscle Cell Proliferation (GO:0048662),0.03119215923607986,-0.4747973902060729,-1.6949974607580924,0.0,IL12A;APLN;TNFAIP3;BMP4;IGFBP5;OGN;APOE;IGFBP3;EFEMP2;PPARG;SOD2;TGFB3;APOD;CDKN1B
Lung Development (GO:0030324),0.031102008486842633,-0.5014705959237129,-1.6948789684623105,0.0,LOXL3;BMP4;ZIC3;ITGA3;ERRFI1;CHI3L1;CEBPA;FOXJ1;FGFR2;RCN3;SHH;DNAAF1;PDPN;SOX11;CCDC40;BMP2;PKD1;CCDC39;WNT7B;TCF21;STRA6
Host-Mediated Suppression of Symbiont Invasion (GO:0046597),0.031053022656078233,-0.5852947242752943,-1.6947580862986587,0.0,PTX3;LY6E;IFITM1;FCN3;IFITM3;GSN;CIITA;IFITM2;MSANTD3-TMEFF1;CD74;TRIM31;LRRC15
Pulmonary Valve Development (GO:0003177),0.031004318353076845,-0.574071654080226,-1.6947196992292188,0.0,BMP4;NANOS3;ADAMTS5;NOTCH2;NOTCH1;SLIT2;SMAD6;ROBO1;TGFB2;STRA6;HEY2;BMPR2;HEYL;JAG1;RBPJ;HEY1;TNFRSF1B
Cellular Response to Ketone (GO:1901655),0.03111754273045479,-0.46792218843781175,-1.6932368239793476,0.0,ADAM15;POSTN;PTGER4;SCNN1D;AHR;MAP4K1;NR3C1;GNAI1;KLF9;PCK2;PTGER2;MSN;ADCY8
Regulation of Cellular Senescence (GO:2000772),0.03215694948243829,-0.45868042448787505,-1.6905757187531874,0.0,B2M;MORC3;BMAL1;TP53;TWIST1;FBXO5;YBX1;CDK6;CGAS;HMGA2;HLA-G;WNT1
Positive Regulation of Regulatory T Cell Differentiation (GO:0045591),0.03218588061107746,-0.6472406321505584,-1.6899665598549192,0.025,CD46;BCL6;FOXO3;SOCS1;IL4I1;DUSP10;HLA-G;HLA-DRB1
Mitotic Cell Cycle Phase Transition (GO:0044772),0.03217457938895279,-0.38467641478096304,-1.6897058734410475,0.0,CDK2;PIM2;MASTL;MYC;POLE;CCNP;CCND1;ZNF324;CCNE2;FOXM1;CCNJ;PLK1;CCNA2;CCNO;FBXL7;BIRC5;UBE2C;LATS2;TACC3;PKMYT1;CDK1;TPD52L1;PLK2;CDK6;EPS8;CCNG2;BCAT1;CCNA1;E2F3;DBF4;ARPP19;CCNB2;CDK4;CDKN3;TRIM71;CCNI2;CDKN1B;PHF8;RCC1;CDC7
Negative Regulation of BMP Signaling Pathway (GO:0030514),0.032682750207040555,-0.4909837397626764,-1.688457129641304,0.0,CRIM1;CHRD;FBN1;CAV1;SOSTDC1;GREM1;MICOS10-NBL1;SMAD7;CHRDL1;NOG;NOTCH1;DLX1;MTMR4;HTRA3;FSTL3;SMURF2;LEMD3;WNT1;PPARG;SPART;SOST
Positive Regulation of Response to Wounding (GO:1903036),0.032590426053913324,-0.5316777403572397,-1.6884506214347599,0.0,GRN;MDK;ITGB1;CLDN1;INSL3;DUOX2;PTN;MYLK;VTN;DUOX1;CNTF;TMEM97;ANXA1;ADRA2A;OCLN
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575),0.03293564507158555,-0.5324815319646665,-1.6875188546963518,0.0,CYP1B1;SULF1;IL6;BSG;C3;IL1B;SULF2;NODAL;PTGS2;HIF1A;HPSE;IL1A
Sister Chromatid Segregation (GO:0000819),0.03284312921464289,-0.49727716732935184,-1.6872808913207715,0.0,KIFC1;NUSAP1;PLK1;TOP2A;ESPL1;KIF18B;ZWINT;SPAG5;MIS12;RAN;KNTC1;CENPK;SKA3;RB1;NCAPG2;NDC80
Positive Regulation of Chemotaxis (GO:0050921),0.03342274714008402,-0.4644120619230203,-1.6854028294657224,0.0,F3;RARRES2;LGMN;PDGFRB;CDH13;MDK;IL6;PDGFB;F2RL1;TMSB4X;NRP1;PDGFRA;SMOC2;PTN;EDN2
